,genres,title,release_date,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
104719,"Action, Adventure, Indie",Hellblade: Senua's Sacrifice,2017-08-08,414340,Ninja Theory,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104731,"Action, Adventure, Casual, Indie",36 Fragments of Midnight,2017-08-07,679930,Petite Games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104734,"Casual, Free to Play, Indie, Simulation, Sports, Strategy",Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 2,2017-08-07,591505,DL Softworks,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
104736,"Casual, Free to Play, Indie, Strategy",Picross Touch - Donation Level 3,2017-05-26,644962,Jon Gallant,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
104737,"Casual, Free to Play, Indie, Strategy",Picross Touch - Donation Level 1,2017-05-26,644960,Jon Gallant,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
104738,"Casual, Free to Play, Indie, Strategy",Picross Touch - Donation Level 4,2017-05-26,645910,Jon Gallant,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
104739,Strategy,Prime Shift,2017-08-04,663170,David Mulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104741,Indie,Murder...,2017-08-04,663540,Jack Gloyens,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104742,Strategy,Strategy &amp; Tactics: Dark Ages,2017-08-04,508300,HeroCraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104743,"Action, Adventure, Indie, RPG",The Adventures of Capitano Navarro,2017-08-04,671810,Don Emídio Navarro Games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104744,"Adventure, Casual, Indie",Douche Bag,2017-08-04,681650,ILLUMICORP,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104745,"Adventure, Casual, Indie, RPG, Simulation",Delude - Succubus Prison,2017-08-01,674380,Halissoni,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
104746,RPG,The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 1,2017-08-03,605360,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104747,"Action, Adventure, Casual, Indie",Achievement Hunter: Begins,2017-08-04,674040,putilin_industries,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104749,"Action, Indie",An Oath to the Stars,2017-08-03,594820,Himeki Games Ltd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104750,RPG,The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 2,2017-08-03,605361,Nihon Falcom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104751,"Action, Casual, Sports",Mad Arkanoid,2017-08-03,673780,oblomysh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104753,Action,Abstract Arena - Original Soundtrack,2017-08-03,679350,Gergely Kovács &amp; Bálint Mikó,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104754,"Action, Adventure, Casual, Indie, Racing, Sports, Early Access",Rainbow Duck,2017-08-03,681150,Boogygames Studios,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
104755,Simulation,Train Simulator: DB BR 642 DMU Add-On,2017-08-03,500245,RSSLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104756,"Massively Multiplayer, RPG, Early Access",XAOC,2017-08-03,614860,WindThunder Studio,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
104759,Indie,Fish for gold,2017-08-03,672260,Primitive Studio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104760,"Action, Adventure, Indie, Simulation",Deltaplan Simulator,2017-08-03,655040,starmops,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104763,"Indie, Simulation, Strategy",Interplanetary: Enhanced Edition,2017-08-02,650220,Team Jolly Roger,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104764,Strategy,Interplanetary OST,2017-08-02,674700,Vincent Parrish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104769,"Action, Casual, Indie",Animal Herding,2017-08-01,667310,Pixl Pile,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104770,"Casual, Strategy",Jewel Venture,2017-08-02,656890,rokaplay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104771,"Action, Casual, Indie",PowBall Renaissance,2015-12-31,654600,Anthony @ POW Games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104772,"Action, Indie, Simulation, Early Access",Thrust &amp; Shoot : Flight School,2017-08-01,663100,Hellride Games,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104773,"Action, Adventure, Indie",The Initiate,2017-08-01,659480,Deceptive Games Ltd.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104774,"Indie, Simulation, Strategy",Supreme Ruler The Great War,2017-08-01,600280,BattleGoat Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104779,"Adventure, Indie",Tacoma,2017-08-01,343860,Fullbright,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104781,RPG,Solenars Edge Rebirth,2017-08-01,679470,Syu-Syu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104782,"Action, Adventure, Indie",The Initiate Soundtrack,2017-08-01,690700,Deceptive Games Ltd.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104785,"Adventure, Indie",Descent - Silence of Mind,2017-08-01,652600,LaboryStudio,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104786,"Action, Adventure, Casual, Indie",Ameline and the Ultimate Burger,2017-08-01,672380,"Fei,Leo,Yang",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104787,Sports,NBA Playgrounds - Unlock Roster,2017-08-01,564910,Saber Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104788,"Action, Indie, Animation &amp; Modeling, Design &amp; Illustration",Fighter Creator - Commercial,2017-08-02,666030,CSGAMES,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104789,"Adventure, Casual, Indie",The Darkside Detective - Soundtrack,2017-07-27,687140,"Spooky Doorway,Ben Prunty",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104792,Indie,A Hand in the Darkness,2017-08-01,620200,Ertal Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104793,"Adventure, Casual, Indie",MokMok,2017-08-01,671480,2Beats,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104794,"Action, Adventure, Casual",Snake 3D Adventures,2017-08-01,572240,"Ino-Co Plus,Variags",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104795,"Indie, RPG",Fidel Dungeon Rescue,2017-08-01,573170,"Daniel Benmergui,Jeremías Babini,Hernán Rozenwasser",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104796,"Casual, Early Access",StarBallMadNess,2017-07-31,673050,GreenGasGames,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104798,"Adventure, Casual, Indie",Genie,2017-07-31,663600,X3 Brothers,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104799,"Action, Indie",Skeleton Boomerang,2017-07-31,658150,Artisano,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104800,"Action, Adventure, Indie",Happy Singh Adventures,2017-07-31,545560,Shrimasis Rout,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104801,"Casual, Indie",WtBoy,2017-07-26,633350,VolkDab,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104802,"Adventure, Casual, Indie, Simulation, Early Access",ISEE,2017-07-31,672360,"Half-Face Production,Nova Dimension",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104803,"Indie, RPG",The Voice in the Void,2017-08-01,670940,Griffin Snow,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104804,"Adventure, Casual, Indie",Firewood,2017-08-01,615180,Frymore,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104805,"Casual, Strategy",Rapture - World Conquest,2017-07-25,547520,Tundra Games Ltd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104806,Adventure,Maggie's Apartment,2017-08-01,652950,"Anatola Howard,Duncan Cross",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104807,"Racing, Simulation, Sports",Team Booster Pack,2017-08-01,437121,Codemasters,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
104808,"Action, Adventure, Indie",Crusader Crash,2017-08-01,675120,Obadiah D Luna,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104809,"Racing, Simulation, Sports",Hyundai R5 rally car,2017-08-01,437120,Codemasters,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
104810,"Adventure, Indie, RPG",SUPER ARMY OF TENTACLES 3: Brian Tries To Draw! Outfit Pack,2017-08-01,592810,Stegalosaurus Game Development,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104811,"Action, Indie, Racing, Strategy",Deadliners,2017-08-01,671290,Duel Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
104813,"Casual, Free to Play, Indie, Simulation, Sports, Strategy",Pixel Puzzles Ultimate - Puzzle Pack: Macro,2017-08-01,591507,DL Softworks,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
104814,"Action, Indie",Super Samurai Rampage,2017-08-01,675030,Brackish Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104815,"Casual, Indie, Strategy",Medieval Mystery Match,2017-08-01,659180,RedZone Studios LLC,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104816,"Action, Adventure, Casual, Free to Play, Indie, RPG",A Step Into Darkness,2017-08-01,578600,GameOrchard Productions,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
104817,"Action, Adventure, Massively Multiplayer, RPG",Secret World Legends: Supernatural Bundle,2017-07-31,579930,Funcom,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
104818,"Action, Adventure, Casual, Indie",Gnome Light,2017-07-31,682350,Palfrey Games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104819,Strategy,Battle Chess II: Chinese Chess,1991-01-01,678620,Interplay Entertainment Corp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104820,"Action, Casual, Indie",BULLET PARTY,2017-07-31,655910,Painful Smile,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104824,"Action, Adventure, Indie, RPG, Early Access",Quest Hunter,2017-07-31,487000,2 Zombie Games,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104825,"Action, Indie",Simplefield,2017-07-31,661180,M&amp;H Soft,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104826,"Free to Play, Indie, Strategy",Ziggurat 3D Chess,2017-07-30,654680,Michael Lampel,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
104827,"Action, Indie",THE HOUCHI PLAY -THE 放置プレイ-,2017-07-30,656190,KoheiGallery,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104828,"Action, Casual, Indie, Racing",ConcPerfect 2017,2017-07-30,651550,"David Bohan,Jacob Alfaro,Nyles Avey,Wesley King",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
104829,"Action, Simulation, Sports",Bear Football,2017-07-30,674570,Hero Game,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104831,"Casual, Indie, Strategy, Early Access",It`s Village,2017-07-31,656270,Limed,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104833,"Adventure, Casual, Indie",Soulslayer - Original Soundtrack,2017-07-31,684360,开水工作室,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104836,Simulation,X-Plane 11 - Add-on: FunnerFlight - Airport Los Angeles International V2,2017-07-31,614005,FunnerFlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104840,"Action, Adventure, Indie, RPG",Underworld Dungeon,2017-07-31,520300,InfernoSoul,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104841,"Action, Indie, RPG, Strategy",Gods of the Fallen Land,2017-07-31,674960,"Crow's Key Studios, LLC",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
104842,"Adventure, Casual, Indie",The Hunting God,2017-07-28,679190,Tonguç Bodur,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104843,"Action, Adventure, Indie",Goblin Scourge!,2017-07-28,484970,Tin Man Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104844,"Casual, Indie",Gulu,2017-07-28,675370,NekoToFuurin,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104845,"Action, Casual, Indie",Super Blockbreak 3D,2017-07-29,684470,abstract garden,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104846,"Adventure, Casual, Indie, RPG",The Adventurer - Episode 1: Beginning of the End,2017-07-31,628760,ZemunBRE,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104847,"Adventure, Casual, Indie",Time Trap - Mystery Hidden Objects,2017-07-28,661040,Crisp App Studio,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104851,"Action, Free to Play",Blacksquad - EA FREE TIMED WEAPON PACKAGE 2,2017-07-28,654171,NS STUDIO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104852,"Adventure, Casual, Indie, Simulation",Pink Rage Otome,2017-07-28,664620,cyboheart,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104854,"Indie, Simulation, Early Access",Machine World 2,2017-07-28,650350,Trino Games,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104855,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",Battlefield Alliance（战地联盟）,2017-07-28,681350,LIUTING,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
104856,"Casual, Indie, Simulation, Early Access",Primal Lands,2017-06-27,661690,BlockheadGames,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104857,"Adventure, Free to Play",Tap Adventure: Time Travel - Traveler's Pack,2017-07-28,620381,Avallon Alliance,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104858,"Action, Indie",Skyfall,2017-07-28,659100,AYE Technology,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104859,"Adventure, Indie",Cube Creatures,2017-07-28,672080,Chu Xiaosong,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104860,"Casual, Indie",Brain Storm : Tower Bombarde,2017-07-28,669750,SaintHeiser,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104861,"Action, Adventure, Indie",Sundered - OST,2017-07-28,686430,Thunder Lotus Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104862,"Action, Adventure, Indie, RPG, Strategy",Astoria: The Holders of Power Saga,2017-08-02,669380,Golden Unicorn Gaming Inc,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
104863,"Action, Free to Play, Early Access",Black Squad,2017-07-28,550650,NS STUDIO,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104864,"Action, Adventure, Indie",Deadly Edge,2017-07-28,564100,Bison Kings Game Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104865,"Action, Adventure, Indie",Sundered,2017-07-28,535480,Thunder Lotus Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104866,"Racing, Simulation",Car Mechanic Simulator 2018 - Dodge DLC,2017-07-28,672271,Red Dot Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
104867,"Racing, Simulation",Car Mechanic Simulator 2018 - Mazda DLC,2017-07-28,672270,Red Dot Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
104868,"Indie, Simulation, Strategy",BusinessMan,2017-07-28,677820,SugGames,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104869,"Action, Indie",Galaxy Annihilation,2017-07-28,673230,Lunarhellgames,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104870,"Adventure, Simulation",Ostwind/Windstorm,2017-07-27,649810,Aesir Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104871,"Action, Massively Multiplayer, Racing",Crossout - Wasteland Warrior pack,2017-07-27,643740,Targem Games,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
104872,Indie,Impresja,2017-07-27,657530,Adam Tarnowski,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104873,Strategy,Civilization VI - Nubia Civilization &amp; Scenario Pack,2017-07-27,645400,"Firaxis,Aspyr (Mac, Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104874,"Adventure, Free to Play, Simulation",Solarium,2017-06-29,668770,Sunfleck Software,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
104875,"Adventure, Indie, RPG, Simulation, Early Access",HammerHelm,2017-07-27,664000,SuperSixStudios,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
104879,"Adventure, RPG, Strategy",Dr. Dungeon's MADMAN!,2017-07-27,684570,Robert J. Deutsch,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104880,"Adventure, Casual, Indie, Racing, Simulation, Sports",CrazyCar,2017-07-27,652230,Apillo,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
104881,"Action, Adventure, Indie, RPG",Immortal Planet,2017-07-27,631980,teedoubleuGAMES,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104882,"Action, Adventure, Indie",Malfunction,2017-07-27,666910,Barlock Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104886,"Action, Adventure, Casual, Indie",I'm Titanium,2017-07-27,597990,SGS Team,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104887,"Adventure, Casual, Indie, RPG, Simulation, Strategy",Mysteries of Fence,2017-07-14,644550,橙光游戏,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
104888,"Adventure, Casual, Indie",Bai Qu 百曲,2017-07-28,516600,"Magenta Factory,ZiX Solutions",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104889,"Action, Adventure, Casual, Indie, RPG",Morendar: Goblin Slayer,2017-07-27,679460,Virtual Top,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104890,"Adventure, Casual, Indie",Bai Qu OST,2017-07-28,661710,"Magenta Factory,Gustav Yu",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104891,"Adventure, Indie",RHEM I SE: The Mysterious Land,2017-07-06,656900,Knut Müller,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104892,"Action, Adventure, Casual, Indie",Achievement Hunter: Cromulent,2017-07-27,675460,putilin_industries,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104893,"Casual, Indie, Strategy",Professor Watts Memory Match: Shapes And Colors,2017-07-27,679530,Ripknot Systems,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104894,"Casual, Indie",Akin Vol 2,2017-07-13,654820,ThinkOfGames,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104895,"Adventure, Casual, Indie",火箭星战 Star-Rocket Strike,2017-07-28,665900,ChuMoran,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104896,"Action, Adventure, Indie, RPG, Simulation, Early Access",Crystalline,2017-07-26,616250,PixelFade Inc,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
104897,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy",Business Tour - Online Multiplayer Board Game,2017-07-27,397900,Creobit,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
104898,"Adventure, Casual, Indie",Out for blood,2017-07-27,674060,bch waves studio,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104899,"Casual, Indie",LA soul,2017-07-27,674030,bch waves studio,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104900,"Racing, Simulation, Sports",MXGP3 - Additional Tracks,2017-07-27,607250,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
104901,Simulation,Train Simulator: Rebuilt Bulleid Light Pacific Steam Loco Add-On,2017-07-27,500214,Just Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104902,"Adventure, Casual, Indie, Early Access",Conjuntalia,2017-07-27,619340,SubJuegos,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104904,"Adventure, Indie, RPG",Fighting Fantasy Legends,2017-07-27,496340,Nomad Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
104905,Indie,Tricone Lab,2017-07-27,392610,Partickhill Games Limited,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104906,Strategy,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit / 信長の野望・将星録 with パワーアップキット,2017-07-25,628100,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104907,Strategy,Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット,2017-07-25,628030,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104908,Simulation,Winning Post / ウイニングポスト,2017-07-25,628180,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104909,"Adventure, Casual, Indie, Simulation",Beta Runner,2017-08-01,656020,Lightsoutgames,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104910,"Adventure, Indie",Bildo,2017-07-20,674390,Dalesi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104911,"Action, Adventure, Indie",Cloudbase Prime,2017-07-25,511250,Floating Island Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104912,"RPG, Strategy",位面穿越者-三国传(A Bit Crosser-Three Kingdoms),2017-07-17,658610,singi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104913,"Action, Adventure, Indie",XMinutes: Wings,2017-07-24,671050,XMinutesGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104914,"Action, Free to Play",Blacksquad - EA FREE TIMED WEAPON PACKAGE 1,2017-07-26,654170,NS STUDIO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104915,"Indie, Strategy, Early Access",Timbertales,2017-02-06,673480,Rainware,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104916,"Action, Simulation",AHTS Ship Simulator,2017-07-25,670910,"Hashplay, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104917,"Casual, Indie",OHOTA KREPKOE - Soundtrack,2017-07-09,676780,infiltration,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104918,"Action, Adventure, Casual, Indie, Strategy",Steel Punk Ball,2017-07-24,679510,ExclexGame,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104923,"Action, Adventure, Casual, Racing, Simulation, Sports",The Climber,2017-09-07,678500,Felipe Nicolazzi,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
104925,"Action, Adventure",Mafia III: Sign of the Times,2017-07-25,598022,Hangar 13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104926,"Adventure, Indie",Forgotten Faces,2017-07-25,664870,RIP Horse Studio,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104928,"Action, Indie",People Eater,2017-07-25,618190,Perfect Square Studios LLC,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104930,"Indie, Simulation, Strategy",Aven Colony,2017-07-25,484900,Mothership Entertainment LLC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104931,"Indie, Simulation, Strategy",Aven Colony - Soundtrack,2017-07-25,685820,Mothership Entertainment LLC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104932,"Action, Indie",Pressure Overdrive,2017-07-25,425240,Chasing Carrots,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104934,Action,Fate/EXTELLA,2017-07-25,511680,Marvelous Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104935,Indie,V: Soundtrack,2017-07-21,683420,Creability,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
